HS 1988/92 Product Code,HS 1988/92 Product Description,SITC Revision 4 Product Code,SITC Revision 4 Product Description
071410,"Manioc, fresh or dried",05481,"Manioc (cassava), chiefly for human food, n.e.s., fresh, dried/chilled"
071420,"Sweet potatoes, fresh or dried",05483,"Arrowroot, salep, Jerusalem artichokes, sweet potatoes & similar roots & tubers (other than manioc) with high starch/inulin content whether/not sliced/in the form of pellets; sago pith"
071490,"Roots and tubers with high starch content, fres",05483,"Arrowroot, salep, Jerusalem artichokes, sweet potatoes & similar roots & tubers (other than manioc) with high starch/inulin content whether/not sliced/in the form of pellets; sago pith"
080110,"Coconuts, fresh or dried",05771,"Coconuts, fresh/dried, whether/not shelled/peeled"
080120,"Brazil nuts, fresh or dried",05772,"Brazil nuts, fresh/dried, whether/not shelled/peeled"
080130,"Cashew nuts, fresh or dried",05773,"Cashew nuts, fresh/dried, whether/not shelled/peeled"
080211,"Almonds in shell, fresh or dried",05774,"Almonds, fresh/dried, whether/not shelled/peeled"
080212,"Almonds without shells, fresh or dried",05774,"Almonds, fresh/dried, whether/not shelled/peeled"
080221,"Hazlenuts in shell, fresh or dried",05775,"Hazelnuts/filberts, fresh/dried, whether/not shelled/peeled"
080222,"Hazlenuts without shells, fresh or dried",05775,"Hazelnuts/filberts, fresh/dried, whether/not shelled/peeled"
080231,"Walnuts in shell, fresh or dried",05776,"Walnuts, fresh/dried, whether/not shelled/peeled"
080232,"Walnuts without shells, fresh or dried",05776,"Walnuts, fresh/dried, whether/not shelled/peeled"
080240,"Chestnuts, fresh or dried",05777,"Chestnuts, fresh/dried, whether/not shelled/peeled"
080250,"Pistachio, fresh or dried",05778,"Pistachios, fresh/dried, whether/not shelled/peeled"
080290,"Other nuts, fresh or dried, nes",05779,"Edible nuts (excluding mixtures), fresh/dried, n.e.s., whether/not shelled/peeled"
080300,"Bananas, including plantains, fresh or dried",0573,"Bananas (including plantains), fresh/dried"
080410,"Dates, fresh or dried",05796,"Dates, fresh/dried"
080420,"Figs, fresh or dried",0576,"Figs, fresh/dried"
080430,"Pineapples, fresh or dried",05795,"Pineapples, fresh/dried"
080440,"Avocados, fresh or dried",05797,"Avocados, guavas, mangoes & mangosteens, fresh/dried"
080450,"Guavas, mangoes and mangosteens, fresh or dried",05797,"Avocados, guavas, mangoes & mangosteens, fresh/dried"
080510,"Oranges, fresh or dried",05711,"Oranges, fresh/dried"
080520,"Mandarins, clementines, wilkings...etc, fresh o",05712,"Mandarins (including tangerines & satsumas); clementines, wilkings & similar citrus hybrids, fresh/dried"
080530,"Lemons and limes, fresh or dried",05721,"Lemons & limes, fresh/dried"
080540,"Grapefruit, fresh or dried",05722,"Grapefruit, fresh/dried"
080590,"Citrus fruit, fresh or dried, nes",05729,"Citrus fruit, n.e.s., fresh/dried"
080610,Fresh grapes,05751,"Grapes, fresh"
080620,Dried grapes,05752,"Grapes, dried (e.g., raisins)"
080710,"Melons and watermelons, fresh",05791,"Melons (including water melons) & papaws (papayas), fresh"
080720,"Papaws (papayas), fresh",05791,"Melons (including water melons) & papaws (papayas), fresh"
080810,"Apples, fresh",0574,"Apples, fresh"
080820,"Pears and quinces, fresh",05792,"Pears & quinces, fresh"
080910,"Apricots, fresh",05793,"Apricots, cherries, peaches (including nectarines), plums & sloes, fresh."
080920,"Cherries, fresh",05793,"Apricots, cherries, peaches (including nectarines), plums & sloes, fresh."
080930,"Peaches, including nectarines, fresh",05793,"Apricots, cherries, peaches (including nectarines), plums & sloes, fresh."
080940,"Plums and sloes, fresh",05793,"Apricots, cherries, peaches (including nectarines), plums & sloes, fresh."
081010,"Strawberries, fresh",05794,"Berries, fresh"
081020,"Raspberries, blackberries, mulberries and logan",05794,"Berries, fresh"
081030,"Black, white or red currants and gooseberries,",05798,Fresh fruit other than headings 057.91- 057.97
081040,"Cranberries, milberries...etc, fresh",05794,"Berries, fresh"
081090,"Other fruit, fresh, nes",05798,Fresh fruit other than headings 057.91- 057.97
081110,"Strawberries, frozen",05831,"Strawberries, uncooked/cooked by steaming/boiling in water, frozen, whether/not containing added sugar/other sweetening matter/spirit, n.e.s."
081120,"Raspberries, blackberries...etc, frozen",05832,"Raspberries, blackberries, mulberries, loganberries, black, white/red currants & gooseberries"
081190,"Other fruit and nuts, frozen, nes",05839,"Other fruits/nuts, uncooked/cooked by steaming/boiling in water, frozen, whether/not containing added sugar/other sweetening matter/spirit, n.e.s."
081210,"Cherries, provisionally preserved, not for imme",05821,"Fruit & nuts, provisionally preserved (e.g., by sulphur dioxide gas, in brine, in sulphur water/in other preservative solutions), but unsuitable in that state for immediate consumption"
081220,"Strawberries, provisionally preserved, not for",05821,"Fruit & nuts, provisionally preserved (e.g., by sulphur dioxide gas, in brine, in sulphur water/in other preservative solutions), but unsuitable in that state for immediate consumption"
081290,"Fruit and nuts, provisionally preserved, not fo",05821,"Fruit & nuts, provisionally preserved (e.g., by sulphur dioxide gas, in brine, in sulphur water/in other preservative solutions), but unsuitable in that state for immediate consumption"
081310,Dried apricots,05799,"Fruit, dried, n.e.s., & mixtures, n.e.s., of nuts/dried fruits of group 057"
081320,Dried prunes,05799,"Fruit, dried, n.e.s., & mixtures, n.e.s., of nuts/dried fruits of group 057"
081330,Dried apples,05799,"Fruit, dried, n.e.s., & mixtures, n.e.s., of nuts/dried fruits of group 057"
081340,"Other dried fruit, nes",05799,"Fruit, dried, n.e.s., & mixtures, n.e.s., of nuts/dried fruits of group 057"
081350,"Mixtures of dried fruit and nuts, nes",05799,"Fruit, dried, n.e.s., & mixtures, n.e.s., of nuts/dried fruits of group 057"
081400,"Peel of citrus fruit or melons, fresh, frozen,",05822,"Peel of citrus fruit/melons, fresh, frozen, dried/provisionally preserved in brine, in sulphur water/in other preservative solutions"
090111,"Coffee, not roasted or decaffeinated",07111,"Coffee, not roasted, not decaffeinated"
090112,"Decaffeinated coffee, not roasted",07112,"Coffee, not roasted, decaffeinated"
090121,"Roasted coffee, not decaffeinated",0712,"Coffee, roasted"
090122,"Roasted, decaffeinated coffee",0712,"Coffee, roasted"
090130,Coffee husks and skins,07132,Coffee husks & skins; coffee substitutes containing coffee in any proportion
090140,Coffee substitutes containing coffee,07132,Coffee husks & skins; coffee substitutes containing coffee in any proportion
090210,Green tea in immediate packings,07411,"Green tea (not fermented), in immediate packings of a content not > 3 kg, whether/not flavoured"
090220,"Green tea, nes",07412,"Other green tea (not fermented), whether/not flavoured"
090230,Black tea (fermented) and partly fermented tea,07413,"Black tea (fermented) & partly fermented tea, in immediate packings of a content not > 3 kg, whether/not flavoured"
090240,"Black tea (fermented) and partly fermented tea,",07414,"Other black tea (fermented) & other partly fermented tea, whether/not flavoured"
090300,Mate,07431,Mat
090411,Dried pepper (excl. crushed or ground),07511,"Pepper of the genus Piper, neither crushed nor ground"
090412,"Pepper, crushed or ground",07512,"Pepper, of the genus Piper, crushed/ground"
090420,"Fruits of genus Capiscum or Pimenta, dried, cru",07513,"Fruits of the genus Capsicum/of the genus Pimenta, dried/crushed/ground"
090500,Vanilla,07521,Vanilla
090610,"Cinnamon and cinnamon-tree flowers, neither cru",07522,"Cinnamon & cinnamon-tree flowers, neither crushed nor ground"
090620,"Cinnamon and cinnamon-tree flowers, crushed or",07523,"Cinnamon & cinnamon-tree flowers, crushed/ground"
090700,"Cloves (whole fruit, cloves and stems)",07524,"Cloves (whole fruit, cloves & stems)"
090810,Nutmeg,07525,"Nutmeg, mace & cardamoms"
090820,Mace,07525,"Nutmeg, mace & cardamoms"
090830,Cardamoms,07525,"Nutmeg, mace & cardamoms"
090910,Seeds of anise or badian,07526,"Seeds of anise, badian, fennel, coriander, cumin/caraway; juniper berries"
090920,Seeds of coriander,07526,"Seeds of anise, badian, fennel, coriander, cumin/caraway; juniper berries"
090930,Seeds of cumin,07526,"Seeds of anise, badian, fennel, coriander, cumin/caraway; juniper berries"
090940,Seeds of caraway,07526,"Seeds of anise, badian, fennel, coriander, cumin/caraway; juniper berries"
090950,Seeds of fennel; juniper berries,07526,"Seeds of anise, badian, fennel, coriander, cumin/caraway; juniper berries"
091010,Ginger,07527,Ginger (excluding ginger preserved in sugar/conserved in syrup)
091020,Saffron,07528,Saffron
091030,Turmeric (curcuma),07529,Spices (excl. pepper/pimento/headings  075.21 - 075.28); mixtures of two/more of the products of different headings of group 075
091040,"Thyme, bay leaves",07529,Spices (excl. pepper/pimento/headings  075.21 - 075.28); mixtures of two/more of the products of different headings of group 075
091050,Curry,07529,Spices (excl. pepper/pimento/headings  075.21 - 075.28); mixtures of two/more of the products of different headings of group 075
091091,Spice mixtures,07529,Spices (excl. pepper/pimento/headings  075.21 - 075.28); mixtures of two/more of the products of different headings of group 075
091099,"Other spices, nes",07529,Spices (excl. pepper/pimento/headings  075.21 - 075.28); mixtures of two/more of the products of different headings of group 075
100110,Durum wheat,0411,"Durum wheat, unmilled"
100190,"Spelt, common wheat and meslin",0412,"Other wheat (including spelt) & meslin, unmilled"
100200,Rye,0451,"Rye, unmilled"
100300,Barley,0430,"Barley, unmilled"
100400,Oats,0452,"Oats, unmilled"
100510,Maize seed,0441,Maize seed
100590,Maize (excl. seed),0449,"Other maize, unmilled"
100610,Rice in the husk (paddy or rough),0421,Rice in the husk (paddy/rough rice)
100620,Husked (brown) rice,0422,"Rice, husked but not further prepared (cargo rice/brown rice)"
100630,Semi-milled or wholly milled rice,04231,"Rice, semi-milled/wholly milled, whether/not polished, glazed, parboiled/converted (excluding broken rice)"
100640,Broken rice,04232,Broken rice
100700,Grain sorghum,0453,"Grain sorghum, unmilled"
100810,Buckwheat,04592,"Buckwheat, unmilled"
100820,Millet,04591,"Millet, unmilled"
100830,Canary seed,04593,"Canary seed, unmilled"
100890,"Other cereal, nes",04599,"Cereals, unmilled, n.e.s."
110100,Wheat or meslin flour,0461,Flour of wheat/of meslin
110210,Rye flour,04719,"Cereal flours, other than of maize, wheat/meslin"
110220,Maize (corn) flour,04711,Maize (corn) flour
110230,Rice flour,04719,"Cereal flours, other than of maize, wheat/meslin"
110290,"Other cereal flour, nes",04719,"Cereal flours, other than of maize, wheat/meslin"
110311,Groats and meal of wheat,0462,"Groats, meal & pellets, of wheat"
110312,Groats and meal of oats,04722,Groats & meal of cereals other than maize & wheat
110313,Groats and meal of maize (corn),04721,Groats & meal of maize (corn)
110314,Groats and meal of rice,04722,Groats & meal of cereals other than maize & wheat
110319,"Groats and meal of other cereals, nes",04722,Groats & meal of cereals other than maize & wheat
110321,Wheat pellets,04723,Pellets
110329,Pellets of other cereals (excl. wheat),04723,Pellets
110411,Rolled or flaked barley grains,04813,"Other rolled/flaked cereal grains, except rice of subgroup 042.3"
110412,Rolled or flaked oat grains,04813,"Other rolled/flaked cereal grains, except rice of subgroup 042.3"
110419,"Rolled or flaked grains of other cereals, nes",04813,"Other rolled/flaked cereal grains, except rice of subgroup 042.3"
110421,"Other worked grains of barley, nes",04814,"Other worked cereal grains (e.g., hulled, pearled, clipped, sliced/kibbled), except rice of subgroup 042.3"
110422,"Other worked grains of oats, nes",04814,"Other worked cereal grains (e.g., hulled, pearled, clipped, sliced/kibbled), except rice of subgroup 042.3"
110423,"Other worked grains of maize (corn), nes",04814,"Other worked cereal grains (e.g., hulled, pearled, clipped, sliced/kibbled), except rice of subgroup 042.3"
110429,"Other worked grains of other cereals, nes",04814,"Other worked cereal grains (e.g., hulled, pearled, clipped, sliced/kibbled), except rice of subgroup 042.3"
110430,"Cereal germ, whole, rolled, flaked or ground",04815,"Germ of cereals, whole, rolled, flaked/ground"
110510,Potato flour and meal,05641,Flour & meal of potatoes
110520,"Potato flakes, granules and pellets",05642,"Flakes, granules & pellets of potatoes"
110610,Flour and meal of the dried leguminous vegetabl,05646,Flour & meal of the dried leguminous vegetables of subgroup 054.2
110620,"Flour and meal of sago, roots or tubers of 0714",05647,"Flour & meal of sago, roots/tubers of headings 054.81 & 054.83"
110630,"Flour, meal and powder of products of Chapter 8",05648,"Flour, meal & powder of the products of any heading of group 057"
110710,Malt not roasted,0482,"Malt, whether/not roasted (including malt flour)"
110720,Roasted malt,0482,"Malt, whether/not roasted (including malt flour)"
110811,Wheat starch,59211,Wheat starch
110812,Maize (corn) starch,59212,Maize (corn) starch
110813,Potato starch,59213,Potato starch
110814,Manioc (cassava) starch,59214,Manioc (cassava) starch
110819,"Other starches, nes",59215,Other starches
