HS 1988/92 Product Code,HS 1988/92 Product Description,SITC Revision 1 Product Code,SITC Revision 1 Product Description
100810,Buckwheat,0459,"Cereals, unmilled, n.e.s"
100820,Millet,0459,"Cereals, unmilled, n.e.s"
100830,Canary seed,0459,"Cereals, unmilled, n.e.s"
100890,"Other cereal, nes",0459,"Cereals, unmilled, n.e.s"
110100,Wheat or meslin flour,04601,Flour of wheat or of meslin
110210,Rye flour,04701,Cereal flours excl. of wheat or of meslin
110220,Maize (corn) flour,04701,Cereal flours excl. of wheat or of meslin
110230,Rice flour,04701,Cereal flours excl. of wheat or of meslin
110290,"Other cereal flour, nes",04701,Cereal flours excl. of wheat or of meslin
110311,Groats and meal of wheat,04602,Meal & groats of wheat or of meslin
110312,Groats and meal of oats,04702,Cereal meal & groats excl. Of wheat or meslin
110313,Groats and meal of maize (corn),04702,Cereal meal & groats excl. Of wheat or meslin
110314,Groats and meal of rice,04702,Cereal meal & groats excl. Of wheat or meslin
110319,"Groats and meal of other cereals, nes",04702,Cereal meal & groats excl. Of wheat or meslin
110321,Wheat pellets,04602,Meal & groats of wheat or of meslin
110329,Pellets of other cereals (excl. wheat),04702,Cereal meal & groats excl. Of wheat or meslin
110411,Rolled or flaked barley grains,04811,"Cereal grains, rolled, flaked, polished"
110412,Rolled or flaked oat grains,04811,"Cereal grains, rolled, flaked, polished"
110419,"Rolled or flaked grains of other cereals, nes",04811,"Cereal grains, rolled, flaked, polished"
110421,"Other worked grains of barley, nes",04811,"Cereal grains, rolled, flaked, polished"
110422,"Other worked grains of oats, nes",04811,"Cereal grains, rolled, flaked, polished"
110423,"Other worked grains of maize (corn), nes",04811,"Cereal grains, rolled, flaked, polished"
110429,"Other worked grains of other cereals, nes",04811,"Cereal grains, rolled, flaked, polished"
110430,"Cereal germ, whole, rolled, flaked or ground",04811,"Cereal grains, rolled, flaked, polished"
110510,Potato flour and meal,05543,"Flour, meal & flakes of potato"
110520,"Potato flakes, granules and pellets",05543,"Flour, meal & flakes of potato"
110610,Flour and meal of the dried leguminous vegetabl,05542,Flours of the fruits falling within group 051
110620,"Flour and meal of sago, roots or tubers of 0714",05542,Flours of the fruits falling within group 051
110630,"Flour, meal and powder of products of Chapter 8",05542,Flours of the fruits falling within group 051
110710,Malt not roasted,0482,Malt including malt flour
110720,Roasted malt,0482,Malt including malt flour
110811,Wheat starch,59951,Starches and inulin
110812,Maize (corn) starch,59951,Starches and inulin
110813,Potato starch,59951,Starches and inulin
110814,Manioc (cassava) starch,59951,Starches and inulin
110819,"Other starches, nes",59951,Starches and inulin
110820,Inulin,59951,Starches and inulin
110900,Wheat gluten,59952,Gluten and gluten flour
120100,Soya beans,2214,Soya beans
120210,"Ground-nuts in shell, not roasted or otherwise",2211,"Groundnuts peanuts green, ex. flour and meal"
120220,"Shelled ground-nuts, not roasted or otherwise c",2211,"Groundnuts peanuts green, ex. flour and meal"
120300,Copra,2212,"Copra, ex. flour and meal"
120400,Linseed,2215,Linseed
120500,Rape or colza seeds,2218,"Oil seeds, oil nuts & oil kernels, n.e.s."
120600,Sunflower seeds,2218,"Oil seeds, oil nuts & oil kernels, n.e.s."
120710,Palm nuts and kernels,2213,Palm nuts & kernels
120720,Cotton seeds,2216,Cotton seed
120730,Castor oil seeds,2217,Castor oil seed
120740,Sesamum seeds,2218,"Oil seeds, oil nuts & oil kernels, n.e.s."
120750,Mustard seeds,2218,"Oil seeds, oil nuts & oil kernels, n.e.s."
120760,Safflower seeds,2218,"Oil seeds, oil nuts & oil kernels, n.e.s."
120791,Poppy seeds,2218,"Oil seeds, oil nuts & oil kernels, n.e.s."
120792,Shea nuts (karite nuts),2218,"Oil seeds, oil nuts & oil kernels, n.e.s."
120799,"Other oil seeds and oleaginous fruits, nes",2218,"Oil seeds, oil nuts & oil kernels, n.e.s."
120810,Soya bean flour and meal,2219,"Flour & meal of oil seeds, nuts, kernels, fat"
120890,Other flours and meal of oil seeds or oleaginou,2219,"Flour & meal of oil seeds, nuts, kernels, fat"
120911,"Sugar beet seed, of a kind used for sowing",2925,"Seeds, fruit & spores for planting"
120919,"Beet seed, of a kind used for sowing, (excl. su",2925,"Seeds, fruit & spores for planting"
120921,"Lucerne (alfalfa) seed, of a kind used for sowi",2925,"Seeds, fruit & spores for planting"
120922,"Clover seed, of a kind used for sowing",2925,"Seeds, fruit & spores for planting"
120923,"Fescue seed, of a kind used for sowing",2925,"Seeds, fruit & spores for planting"
120924,"Kentucky blue grass seed, of a kind used for so",2925,"Seeds, fruit & spores for planting"
120925,"Rye grass seed, of a kind used for sowing",2925,"Seeds, fruit & spores for planting"
120926,"Timothy grass seed, of a kind used for sowing",2925,"Seeds, fruit & spores for planting"
120929,"Other seeds of forage plants, of a kind used fo",2925,"Seeds, fruit & spores for planting"
120930,"Seeds of herbaceous plants, of a kind used for",2925,"Seeds, fruit & spores for planting"
120991,"Vegetable seed, of a kind used for sowing",2925,"Seeds, fruit & spores for planting"
120999,"Other seeds, fruit and spores, of a kind used f",2925,"Seeds, fruit & spores for planting"
121010,"Hop cones (excl. ground, powdered or pellets),",05484,Hops
121020,"Hop cones, ground, powdered or in pellets; lupu",05484,Hops
121110,"Liquorice roots, of a kind used in perfumery, p",2924,"Plants, seeds, flowers used in perfumery/pharmac."
121120,"Ginseng roots, of a kind used in perfumery, pha",2924,"Plants, seeds, flowers used in perfumery/pharmac."
121190,"Other plants or parts, of a kind used in perfum",2924,"Plants, seeds, flowers used in perfumery/pharmac."
121210,"Locust beans (incl. locust bean seeds), fresh o",05489,"Vegetable products, fresh or dried, n.e.s."
121220,Seaweeds and other algae used for human consump,29299,"Other materials of vegetable origin, n.e.s."
121230,"Apricot, peach or plum stones and kernels used",05489,"Vegetable products, fresh or dried, n.e.s."
121291,"Sugar beet, fresh or dried",05482,"Sugar beet, fresh or dried; sugar cane"
121292,"Sugar cane, fresh or dried",05482,"Sugar beet, fresh or dried; sugar cane"
121299,Vegetable products used primarily for human con,05489,"Vegetable products, fresh or dried, n.e.s."
121300,Cereal straw and husks,08111,"Cereals straw & husks, unprepared"
121410,Lucerne (alfalfa) meal and pellets,08112,"Fodder roots, hay, lupines, vetches & similar prod"
121490,"Other forage products, nes",08112,"Fodder roots, hay, lupines, vetches & similar prod"
130110,Lac,2922,"Natural gums, resins, balsam and lacs"
130120,Natural Gum Arabic,2922,"Natural gums, resins, balsam and lacs"
130190,"Natural gums, resins, gum-resins and balsams (e",2922,"Natural gums, resins, balsam and lacs"
130211,Opium,29291,"Veg. saps, extracts, pectic subst. diriv. from veg."
130212,Liquorice sap and extract,29291,"Veg. saps, extracts, pectic subst. diriv. from veg."
130213,Hop extract,29291,"Veg. saps, extracts, pectic subst. diriv. from veg."
130214,Sap and extract of pryrethrum and roots of plan,29291,"Veg. saps, extracts, pectic subst. diriv. from veg."
130219,"Other vegetable saps and extracts, nes",29291,"Veg. saps, extracts, pectic subst. diriv. from veg."
130220,"Pectic substances, pectinates and pectates",29291,"Veg. saps, extracts, pectic subst. diriv. from veg."
130231,Agar-agar,29291,"Veg. saps, extracts, pectic subst. diriv. from veg."
130232,"Mucilages and thickeners of locust beans, bean",29291,"Veg. saps, extracts, pectic subst. diriv. from veg."
130239,"Mucilages and thickeners, derived from vegetabl",29291,"Veg. saps, extracts, pectic subst. diriv. from veg."
140110,Bamboos,2923,Vegetable materials used for plaiting
140120,Rattans,2923,Vegetable materials used for plaiting
140190,"Vegetable materials for plaiting, (excl. bamboo",2923,Vegetable materials used for plaiting
140210,Kapok,29292,Veg.mat. used primarily as stuffing or padding
140291,Vegetable hair,29292,Veg.mat. used primarily as stuffing or padding
140299,"Vegetable materials for stuffing or padding, ne",29292,Veg.mat. used primarily as stuffing or padding
140310,Broomcorn,29293,Veg.mat. used primarily in brushes or brooms
140390,Vegetable materials primarily for brooms or bru,29293,Veg.mat. used primarily in brushes or brooms
140410,Raw vegetable materials primarily for dyeing or,29299,"Other materials of vegetable origin, n.e.s."
140420,Cotton linters,2632,Cotton linters
140490,"Vegetable products, nes",29299,"Other materials of vegetable origin, n.e.s."
150100,"Lard, other pig fat and poultry fat, rendered",0913,Lard & other rendered pig & poultry fat
150200,"Fats of bovine animals, sheep or goats, raw or",41132,"Fats, unrendered, of bovine cattle sheeps tallow"
150300,"Lard stearin, lardoil, oleostearin, oleo-oil an",41133,"Lard stearin and lard oil, etc."
150410,Fish-liver oils and their fractions,4111,Oils of fish and marine mammals
150420,"Fish fats, oils and fractions (excl. fish liver",4111,Oils of fish and marine mammals
150430,"Marine mammal fats, oils and their liquid fract",4111,Oils of fish and marine mammals
150510,Crude wool grease,41134,"Wool grease, etc. (incl. lanolin)"
150590,Fatty substances of crude wool grease (incl. la,41134,"Wool grease, etc. (incl. lanolin)"
150600,Other animal fats and oils and their fractions,41139,"Animal oils and fats, n.e.s."
150710,Crude soya-bean oil,4212,Soya bean oil
150790,Soya-bean oil (excl. crude) and fractions,4212,Soya bean oil
150810,Crude ground-nut oil,4214,Groundnut /peanut/ oil
150890,Ground-nut oil (excl. crude) and fractions,4214,Groundnut /peanut/ oil
150910,Virgin olive oil and fractions,4215,Olive oil
150990,Olive oil and fractions (excl. virgin),4215,Olive oil
151000,"Other oils and their fractions, obtained solely",4215,Olive oil
151110,Crude palm oil,4222,Palm oil
151190,Palm oil (excl. crude) and liquid fractions,4222,Palm oil
151211,Crude sunflower-seed and safflower oil and frac,4216,Sunflower seed oil
151219,Sunflower-seed and safflower oil (excl. crude),4216,Sunflower seed oil
151221,"Crude cotton-seed oil, whether or not gossypol",4213,Cotton seed oil
151229,Cotton-seed oil (excl. crude) and fractions the,4213,Cotton seed oil
151311,Crude coconut (copra) oil and fractions thereof,4223,Coconut copra oil
151319,Coconut copra oil (excl. crude) and fractions t,4223,Coconut copra oil
151321,Crude palm kernel or babassu oil and fractions,4224,Palm kernel oil
151329,Palm kernel or babassu oil (excl. crude) and fr,4224,Palm kernel oil
151410,"Crude rape, colza or mustard oil and fractions",4217,"Rape, colza and mustard oils"
151490,"Rape, colza or mustard oil (excl. crude) and fr",4217,"Rape, colza and mustard oils"
151511,Crude linseed oil,4221,Linseed oil
151519,Linseed oil (excl. crude) and fractions,4221,Linseed oil
151521,Crude maize (corn) oil,4229,"Fixed vegetable oils, n.e.s."
151529,Maize (corn) oil (excl. crude) and fractions,4229,"Fixed vegetable oils, n.e.s."
151530,Castor oil and its fractions,4225,Castor oil
151540,Tung oil and its fractions,4229,"Fixed vegetable oils, n.e.s."
151550,Sesame oil and fractions,4229,"Fixed vegetable oils, n.e.s."
151560,Jojoba oil and fractions,4229,"Fixed vegetable oils, n.e.s."
151590,"Other fixed vegetable fats and fractions, nes",4229,"Fixed vegetable oils, n.e.s."
151610,"Animal fats and oils and fractions, hydrogenate",4312,Hydrogenated oils and fats
151620,"Vegetable fats and oils and their fractions, hy",4312,Hydrogenated oils and fats
151710,Margarine (excl. liquid),0914,"Margarine, imitn lard & prepared edible fats n.e.s."
151790,"Edible preparations of fats and oils, nes",0914,"Margarine, imitn lard & prepared edible fats n.e.s."
151800,Animal or vegetable fats and oils... chemically,4311,"Anim./veget. oils, boiled, oxidized, dehydrated"
151911,Indus.monocarboxylic fatty acids;acid oils from,43131,Fatty acids; acid oils from refining
151912,Indus.monocarboxylic fatty acids;acid oils from,43131,Fatty acids; acid oils from refining
151913,Indus.monocarbox.fatty acids;acid oils from ref,43131,Fatty acids; acid oils from refining
151919,Industrial monocarboxylic fatty acids;acid oils,43131,Fatty acids; acid oils from refining
151920,Industrial fatty alcohols,43131,Fatty acids; acid oils from refining
151930,  UN Special Code,51225,Fatty alcohols
152010,"Glycerol (glycerine), crude, glycerol waters an",51226,Glycerol and glycerol lyes
152090,"Glycerol (excl. crude), including synthetic",51226,Glycerol and glycerol lyes
152110,Vegetable waxes (excl. triglycerides),43143,Vegetable waxes
152190,"Beeswax, other insect waxes and spermaceti",43142,Beeswax and other insect waxes
152200,Degras; residues of fatty substances or animal,43132,Residues from the treatment of fatty substances
160100,Sausages and similar products; food preparation,0134,"Sausages, whether or not in airtight containers"
160210,"Homogenized preparations of meat, meat offal or",0138,Other prepared or preserved meat
160220,Preparations of animal liver,0138,Other prepared or preserved meat
160231,Preparations of turkey meat,0138,Other prepared or preserved meat
160239,Preparations of poultry (excl. turkey),0138,Other prepared or preserved meat
160241,"Preparations of swine, hams and cuts",0138,Other prepared or preserved meat
160242,"Preparations of swine, shoulders and cuts",0138,Other prepared or preserved meat
160249,"Preparations of swine meat, including mixtures,",0138,Other prepared or preserved meat
160250,Preparations of meat of bovine animals,0138,Other prepared or preserved meat
160290,Preparations of meat (incl.preparations of bloo,0138,Other prepared or preserved meat
160300,"Extracts and juices of meat, fish and aquatic i",0133,Meat extracts & meat juices
160411,Prepared or preserved salmon (excl. minced),03201,Prepared or preserved fish incl. caviar
160412,Prepared or preserved herrings (excl. minced),03201,Prepared or preserved fish incl. caviar
160413,"Prepared or preserved sardines, sardinella, bri",03201,Prepared or preserved fish incl. caviar
160414,"Prepared or preserved tuna, skipjack and bonito",03201,Prepared or preserved fish incl. caviar
160415,Prepared or preserved mackerel (excl. minced),03201,Prepared or preserved fish incl. caviar
160416,Prepared or preserved anchovies (excl. minced),03201,Prepared or preserved fish incl. caviar
160419,"Prepared or preserved fish (excl. minced), nes",03201,Prepared or preserved fish incl. caviar
160420,"Other prepared or preserved fish, nes",03201,Prepared or preserved fish incl. caviar
160430,Caviar and caviar substitutes,03201,Prepared or preserved fish incl. caviar
160510,"Crab, prepared or preserved",03202,"Crustacean & molluscs, prepared or preserved"
160520,"Shrimps and prawns, prepared or preserved",03202,"Crustacean & molluscs, prepared or preserved"
160530,"Lobster, prepared or preserved",03202,"Crustacean & molluscs, prepared or preserved"
160540,"Crustaceans, nes, prepared or preserved",03202,"Crustacean & molluscs, prepared or preserved"
160590,"Molluscs and other aquatic invertebrates, prepa",03202,"Crustacean & molluscs, prepared or preserved"
170111,"Raw cane sugar, in solid form",0611,"Raw sugar, beet & cane"
170112,"Raw beet sugar, in solid form",0611,"Raw sugar, beet & cane"
