HS 2002 Product Code,HS 2002 Product Description,ISIC Revision 2 Product Code,ISIC Revision 2 Product Description
721923,Of a thickness of 3 mm or more but less than 4.75 mm,3710,Iron and steel basic industries
721924,Of a thickness of less than 3 mm,3710,Iron and steel basic industries
721931,Of a thickness of 4.75 mm or more,3710,Iron and steel basic industries
721932,Of a thickness of 3 mm or more but less than 4.75 mm,3710,Iron and steel basic industries
721933,Of a thickness exceeding 1 mm but less than 3 mm,3710,Iron and steel basic industries
721934,Of a thickness of 0.5 mm or more but not exceeding 1 mm,3710,Iron and steel basic industries
721935,Of a thickness of less than 0.5 mm,3710,Iron and steel basic industries
721990,Other,3710,Iron and steel basic industries
722011,Of a thickness of 4.75 mm or more,3710,Iron and steel basic industries
722012,Of a thickness of less than 4.75 mm,3710,Iron and steel basic industries
722020,Not further worked than coldrolled (coldreduced),3710,Iron and steel basic industries
722090,Other,3710,Iron and steel basic industries
722100,"Bars and rods, hotrolled, in irregularly wound coils, of stainless steel.",3710,Iron and steel basic industries
722211,Of circular crosssection,3710,Iron and steel basic industries
722219,Other,3710,Iron and steel basic industries
722220,"Bars and rods, not further worked than coldformed or coldfinished",3710,Iron and steel basic industries
722230,Other bars and rods,3710,Iron and steel basic industries
722240,"Angles, shapes and sections",3710,Iron and steel basic industries
722300,Wire of stainless steel.,3710,Iron and steel basic industries
722410,Ingots and other primary forms,3710,Iron and steel basic industries
722490,Other,3710,Iron and steel basic industries
722511,Grainoriented,3710,Iron and steel basic industries
722519,Other,3710,Iron and steel basic industries
722520,Of high speed steel,3710,Iron and steel basic industries
722530,"Other, not further worked than hotrolled, in coils",3710,Iron and steel basic industries
722540,"Other, not further worked than hotrolled, not in coils",3710,Iron and steel basic industries
722550,"Other, not further worked than coldrolled (coldreduced)",3710,Iron and steel basic industries
722591,Electrolytically plated or coated with zinc,3710,Iron and steel basic industries
722592,Otherwise plated or coated with zinc,3710,Iron and steel basic industries
722599,Other,3710,Iron and steel basic industries
722611,Grainoriented,3710,Iron and steel basic industries
722619,Other,3710,Iron and steel basic industries
722620,Of high speed steel,3710,Iron and steel basic industries
722691,Not further worked than hotrolled,3710,Iron and steel basic industries
722692,Not further worked than coldrolled (coldreduced),3710,Iron and steel basic industries
722693,Electrolytically plated or coated with zinc,3710,Iron and steel basic industries
722694,Otherwise plated or coated with zinc,3710,Iron and steel basic industries
722699,Other,3710,Iron and steel basic industries
722710,Of high speed steel,3710,Iron and steel basic industries
722720,Of silicomanganese steel,3710,Iron and steel basic industries
722790,Other,3710,Iron and steel basic industries
722810,"Bars and rods, of high speed steel",3710,Iron and steel basic industries
722820,"Bars and rods, of silicomanganese steel",3710,Iron and steel basic industries
722830,"Other bars and rods, not further worked than hotrolled, hotdrawn or extruded",3710,Iron and steel basic industries
722840,"Other bars and rods, not further worked than forged",3710,Iron and steel basic industries
722850,"Other bars and rods, not further worked than coldformed or coldfinished",3710,Iron and steel basic industries
722860,Autres barres,3710,Iron and steel basic industries
722870,Profilés,3710,Iron and steel basic industries
722880,Barres creuses pour le forage,3710,Iron and steel basic industries
722910,En aciers à coupe rapide,3710,Iron and steel basic industries
722920,En aciers silico-manganeux,3710,Iron and steel basic industries
722990,Autres,3710,Iron and steel basic industries
730110,Sheet piling,3710,Iron and steel basic industries
730120,"Angles, shapes and sections",3710,Iron and steel basic industries
730210,Rails,3710,Iron and steel basic industries
730230,"Switch blades, crossing frogs, point rods and other crossing pieces",3710,Iron and steel basic industries
730240,Fishplates and sole plates,3710,Iron and steel basic industries
730290,Other,3710,Iron and steel basic industries
730300,"Tubes, pipes and hollow profiles, of cast iron.",3710,Iron and steel basic industries
730410,Line pipe of a kind used for oil or gas pipelines,3710,Iron and steel basic industries
730421,Drill pipe,3710,Iron and steel basic industries
730429,Other,3710,Iron and steel basic industries
730431,Cold-drawn or cold-rolled (cold-reduced),3710,Iron and steel basic industries
730439,Other,3710,Iron and steel basic industries
730441,Cold-drawn or cold-rolled (cold-reduced),3710,Iron and steel basic industries
730449,Other,3710,Iron and steel basic industries
730451,Cold-drawn or cold-rolled (cold-reduced),3710,Iron and steel basic industries
730459,Other,3710,Iron and steel basic industries
730490,Other,3710,Iron and steel basic industries
730511,Longitudinally submerged arc welded,3710,Iron and steel basic industries
730512,"Other, longitudinally welded",3710,Iron and steel basic industries
730519,Other,3710,Iron and steel basic industries
730520,Casing of a kind used in drilling for oil or gas,3710,Iron and steel basic industries
730531,Longitudinally welded,3710,Iron and steel basic industries
730539,Other,3710,Iron and steel basic industries
730590,Other,3710,Iron and steel basic industries
730610,Line pipe of a kind used for oil or gas pipelines,3710,Iron and steel basic industries
730620,Casing and tubing of a kind used in drilling for oil or gas,3710,Iron and steel basic industries
730630,"Other, welded, of circular crosssection, of iron or nonalloy steel",3710,Iron and steel basic industries
730640,"Other, welded, of circular crosssection, of stainless steel",3710,Iron and steel basic industries
730650,"Other, welded, of circular crosssection, of other alloy steel",3710,Iron and steel basic industries
730660,"Other, welded, of noncircular crosssection",3710,Iron and steel basic industries
730690,Other,3710,Iron and steel basic industries
730711,Of nonmalleable cast iron,3710,Iron and steel basic industries
730719,Other,3710,Iron and steel basic industries
730721,Flanges,3710,Iron and steel basic industries
730722,"Threaded elbows, bends and sleeves",3710,Iron and steel basic industries
730723,Butt welding fittings,3710,Iron and steel basic industries
730729,Other,3710,Iron and steel basic industries
730791,Flanges,3710,Iron and steel basic industries
730792,"Threaded elbows, bends and sleeves",3710,Iron and steel basic industries
730793,Butt welding fittings,3710,Iron and steel basic industries
730799,Other,3710,Iron and steel basic industries
730810,Bridges and bridge-sections,3813,Manufacture of structural metal products
730820,Towers and lattice masts,3813,Manufacture of structural metal products
730830,"Doors, windows and their frames and thresholds for doors",3813,Manufacture of structural metal products
730840,"Equipment for scaffolding, shuttering, propping or pitpropping",3813,Manufacture of structural metal products
730890,Other,3813,Manufacture of structural metal products
730900,"Reservoirs, tanks, vats and similar containers for any material (other than compressed or liquefied gas), of iron or steel, of a capacity exceeding 300 l, whether or not lined or heat-insulated, but not fitted with mechanical or thermal equipment.",3813,Manufacture of structural metal products
731010,Of a capacity of 50 l or more,3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731021,Cans which are to be closed by soldering or crimping,3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731029,Other,3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731100,"Containers for compressed or liquefied gas, of iron or steel.",3813,Manufacture of structural metal products
731210,"Stranded wire, ropes and cables",3710,Iron and steel basic industries
731290,Other,3710,Iron and steel basic industries
731300,"Barbed wire of iron or steel; twisted hoop or single flat wire, barbed or not, and loosely twisted double wire, of a kind used for fencing, of iron or steel.",3710,Iron and steel basic industries
