HS - Combined  Product Code,HS - Combined  Product Description,SITC Revision 2 Product Code,SITC Revision 2 Product Description
620192,Of cotton,84291,Outer garments of fabrics of 657.32/33/39
620193,Of man-made fibres,84291,Outer garments of fabrics of 657.32/33/39
620199,Of other textile materials,84291,Outer garments of fabrics of 657.32/33/39
620211,Of wool or fine animal hair,84311,Coats and jackets of wool or animal hair
620212,Of cotton,84311,Coats and jackets of wool or animal hair
620213,Of manmade fibres,84311,Coats and jackets of wool or animal hair
620219,Of other textile materials,84311,Coats and jackets of wool or animal hair
620291,Of wool or fine animal hair,84391,Other outer garments of the fabrics 657.32/33/39
620292,Of cotton,84391,Other outer garments of the fabrics 657.32/33/39
620293,Of manmade fibres,84391,Other outer garments of the fabrics 657.32/33/39
620299,Of other textile materials,84391,Other outer garments of the fabrics 657.32/33/39
620311,Of wool or fine animal hair,84221,"Suits,men's,of wool or fine animal hair"
620312,Of synthetic fibres,84223,"Suits,men's,of man-made fibres"
620319,Of other textile materials,84223,"Suits,men's,of man-made fibres"
620321,(-2006) Of wool or fine animal hair,84292,Outer garments of wool or animal hair
620322,Of cotton,84292,Outer garments of wool or animal hair
620323,Of synthetic fibres,84292,Outer garments of wool or animal hair
620329,Of other textile materials,84292,Outer garments of wool or animal hair
620331,Of wool or fine animal hair,84241,"Jackets,blazers of wool or animal hair"
620332,Of cotton,84241,"Jackets,blazers of wool or animal hair"
620333,Of synthetic fibres,84241,"Jackets,blazers of wool or animal hair"
620339,Of other textile materials,84241,"Jackets,blazers of wool or animal hair"
620341,Of wool or fine animal hair,84231,"Trousers,breeches etc.of wool or animal hair"
620342,Of cotton,84231,"Trousers,breeches etc.of wool or animal hair"
620343,Of synthetic fibres,84231,"Trousers,breeches etc.of wool or animal hair"
620349,Of other textile materials,84231,"Trousers,breeches etc.of wool or animal hair"
620411,Of wool or fine animal hair,84321,"Suits,costumes,women's,of wool or animal hair"
620412,Of cotton,84321,"Suits,costumes,women's,of wool or animal hair"
620413,Of synthetic fibres,84321,"Suits,costumes,women's,of wool or animal hair"
620419,Of other textile materials,84321,"Suits,costumes,women's,of wool or animal hair"
620421,Of wool or fine animal hair,84392,Other outer garments of wool or animal hair
620422,Of cotton,84392,Other outer garments of wool or animal hair
620423,Of synthetic fibres,84392,Other outer garments of wool or animal hair
620429,Of other textile materials,84392,Other outer garments of wool or animal hair
620431,Of wool or fine animal hair,84312,Coats and jackets of cotton
620432,Of cotton,84312,Coats and jackets of cotton
620433,Of synthetic fibres,84312,Coats and jackets of cotton
620439,Of other textile materials,84312,Coats and jackets of cotton
620441,Of wool or fine animal hair,84331,"Dresses,women's,of wool or animal hair"
620442,Of cotton,84331,"Dresses,women's,of wool or animal hair"
620443,Of synthetic fibres,84331,"Dresses,women's,of wool or animal hair"
620444,Of artificial fibres,84331,"Dresses,women's,of wool or animal hair"
620449,Of other textile materials,84331,"Dresses,women's,of wool or animal hair"
620451,Of wool or fine animal hair,84341,"Skirts,women's,of wool or animal hair"
620452,Of cotton,84341,"Skirts,women's,of wool or animal hair"
620453,Of synthetic fibres,84341,"Skirts,women's,of wool or animal hair"
620459,Of other textile materials,84341,"Skirts,women's,of wool or animal hair"
620461,Of wool or fine animal hair,84393,Other outer garments of cotton
620462,Of cotton,84393,Other outer garments of cotton
620463,Of synthetic fibres,84393,Other outer garments of cotton
620469,Of other textile materials,84393,Other outer garments of cotton
620510,(-2006) Of wool or fine animal hair,84412,"Shirts,men's,of synthetic fibres"
620520,Of cotton,84411,"Shirts,men's,of cotton"
620530,Of manmade fibres,84412,"Shirts,men's,of synthetic fibres"
620590,Of other textile materials,84412,"Shirts,men's,of synthetic fibres"
620610,Of silk or silk waste,84351,Blouses of cotton
620620,Of wool or fine animal hair,84351,Blouses of cotton
620630,Of cotton,84351,Blouses of cotton
620640,Of manmade fibres,84351,Blouses of cotton
620690,Of other textile materials,84351,Blouses of cotton
620711,Of cotton,84421,"Under garments,excl.shirts,of cotton"
620719,Of other textile materials,84421,"Under garments,excl.shirts,of cotton"
620721,Of cotton,84422,"Under garments,excl.shirts,of synthetic fibres"
620722,Of manmade fibres,84422,"Under garments,excl.shirts,of synthetic fibres"
620729,Of other textile materials,84422,"Under garments,excl.shirts,of synthetic fibres"
620791,Of cotton,84429,"Under garments,excl.shirts,of other fibres"
620792,(-2006) Of manmade fibres,84429,"Under garments,excl.shirts,of other fibres"
620799,Of other textile materials,84429,"Under garments,excl.shirts,of other fibres"
620811,Of manmade fibres,84431,"Under garments,womens,of cotton"
620819,Of other textile materials,84431,"Under garments,womens,of cotton"
620821,Of cotton,84432,"Under garments,womens,of synthetic fibres"
620822,Of manmade fibres,84432,"Under garments,womens,of synthetic fibres"
620829,Of other textile materials,84432,"Under garments,womens,of synthetic fibres"
620891,Of cotton,84394,Other outer garments of man made fibres
620892,Of manmade fibres,84394,Other outer garments of man made fibres
620899,Of other textile materials,84394,Other outer garments of man made fibres
620910,(-2006) Of wool or fine animal hair,84399,Other outer garments of other fibres
620920,Of cotton,84399,Other outer garments of other fibres
620930,Of synthetic fibres,84399,Other outer garments of other fibres
620990,Of other textile materials,84399,Other outer garments of other fibres
621010,Of fabrics of heading 56.02 or 56.03,84391,Other outer garments of the fabrics 657.32/33/39
621020,"Other garments, of the type described in subheadings 6201.11 to 6201.19",84293,Outer garments of cotton
621030,"Other garments, of the type described in subheadings 6202.11 to 6202.19",84392,Other outer garments of wool or animal hair
621040,Other men's or boys' garments,84293,Outer garments of cotton
621050,Other women's or girls' garments,84392,Other outer garments of wool or animal hair
621111,Men's or boys',84294,Outer garments of man-made fibres
621112,Women's or girls',84393,Other outer garments of cotton
621120,Ski suits,84394,Other outer garments of man made fibres
621131,(-2006) Of wool or fine animal hair,84299,Outer garments of other fibres
621132,Of cotton,84299,Outer garments of other fibres
621133,Of manmade fibres,84299,Outer garments of other fibres
621139,Of other textile materials,84299,Outer garments of other fibres
621141,Of wool or fine animal hair,84399,Other outer garments of other fibres
621142,Of cotton,84399,Other outer garments of other fibres
621143,Of manmade fibres,84399,Other outer garments of other fibres
621149,Of other textile materials,84399,Other outer garments of other fibres
621210,Brassières,84651,Brassieres
621220,Girdles and pantygirdles,84652,"Corsets,braces,garters and the like"
621230,Corselettes,84652,"Corsets,braces,garters and the like"
621290,Other,84652,"Corsets,braces,garters and the like"
621310,(-2006) Of silk or silk waste,84711,Handkerchiefs
621320,Of cotton,84711,Handkerchiefs
621390,Of other textile materials,84711,Handkerchiefs
621410,Of silk or silk waste,84712,"Shawls,scrarves,mufflers,veils and the like"
621420,Of wool or fine animal hair,84712,"Shawls,scrarves,mufflers,veils and the like"
621430,Of synthetic fibres,84712,"Shawls,scrarves,mufflers,veils and the like"
621440,Of artificial fibres,84712,"Shawls,scrarves,mufflers,veils and the like"
621490,Of other textile materials,84712,"Shawls,scrarves,mufflers,veils and the like"
621510,Of silk or silk waste,84713,"Ties,bow ties & cravats of textile fabrics"
621520,Of manmade fibres,84713,"Ties,bow ties & cravats of textile fabrics"
621590,Of other textile materials,84713,"Ties,bow ties & cravats of textile fabrics"
621600,"Gloves, mittens and mitts.",84714,"Gloves,mittens,stockings,socks of text.fabrics"
621710,Accessories,84412,"Shirts,men's,of synthetic fibres"
621790,Parts,84412,"Shirts,men's,of synthetic fibres"
630110,Electric blankets,77585,Electric blankets
630120,"Blankets (other than electric blankets) and travelling  rugs, of wool or of fine animal hair",65831,"Travelling rugs and blankets,of wool/fin.anim.hair"
630130,"Blankets (other than electric blankets) and travelling rugs, of cotton",65832,"Travelling rugs and blankets,of cotton"
630140,"Blankets (other than electric blankets) and travelling rugs, of synthetic fibres",65833,"Travelling rugs and blankets,of synthetic fibres"
630190,Other blankets and travelling rugs,65839,"Travelling rugs and blankets,of other fibres"
630210,"Bed linen, knitted or crocheted",65898,"Made-up text.articles,knitted/crochet.not elastic"
630221,Of cotton,65841,Bed linen of cotton
630222,Of manmade fibres,65842,Bed linen of other fibres
630229,Of other textile materials,65842,Bed linen of other fibres
630231,Of cotton,65841,Bed linen of cotton
630232,Of manmade fibres,65842,Bed linen of other fibres
630239,Of other textile materials,65842,Bed linen of other fibres
630240,"Table linen, knitted or crocheted",65898,"Made-up text.articles,knitted/crochet.not elastic"
630251,Of cotton,65843,Table linen of cotton
630252,(-2006) Of flax,65844,Table linen of other fibres
630253,Of manmade fibres,65844,Table linen of other fibres
630259,Of other textile materials,65844,Table linen of other fibres
630260,"Toilet linen and kitchen linen, of terry towelling or similar terry fabrics, of cotton",65845,Toilet and kitchen linen of cotton
630291,Of cotton,65845,Toilet and kitchen linen of cotton
630292,(-2006) Of flax,65846,Toilet and kitchen linen of other fibres
630293,Of manmade fibres,65846,Toilet and kitchen linen of other fibres
630299,Of other textile materials,65846,Toilet and kitchen linen of other fibres
630311,(-2006) Of cotton,65849,Other furnishing articles of other fibres
630312,Of synthetic fibres,65849,Other furnishing articles of other fibres
630319,Of other textile materials,65849,Other furnishing articles of other fibres
630391,Of cotton,65849,Other furnishing articles of other fibres
630392,Of synthetic fibres,65849,Other furnishing articles of other fibres
630399,Of other textile materials,65849,Other furnishing articles of other fibres
630411,Knitted or crocheted,65849,Other furnishing articles of other fibres
630419,Other,65849,Other furnishing articles of other fibres
630491,Knitted or crocheted,65898,"Made-up text.articles,knitted/crochet.not elastic"
630492,"Not knitted or crocheted, of cotton",65898,"Made-up text.articles,knitted/crochet.not elastic"
630493,"Not knitted or crocheted, of synthetic fibres",65898,"Made-up text.articles,knitted/crochet.not elastic"
630499,"Not knitted or crocheted, of other textile materials",65898,"Made-up text.articles,knitted/crochet.not elastic"
630510,Of jute or of other textile bast fibres of heading 53.03,6581,"Sacks and bags,of textile materials"
630520,Of cotton,6581,"Sacks and bags,of textile materials"
630531,"(-1995) Sacks and bags, used for packing goods, of",6581,"Sacks and bags,of textile materials"
630532,(1996-) Flexible intermediate bulk containers,6581,"Sacks and bags,of textile materials"
630533,"(1996-) Other, of polyethylene or polypropylene strip or the like",6581,"Sacks and bags,of textile materials"
630539,Other,6581,"Sacks and bags,of textile materials"
630590,Of other textile materials,6581,"Sacks and bags,of textile materials"
630611,(-2006) Of cotton,65821,Tarpaulins etc.of cotton
630612,Of synthetic fibres,65821,Tarpaulins etc.of cotton
630619,Of other textile materials,65821,Tarpaulins etc.of cotton
630621,(-2006) Of cotton,65829,Tarpaulins etc.other than of cotton
630622,Of synthetic fibres,65829,Tarpaulins etc.other than of cotton
630629,Of other textile materials,65829,Tarpaulins etc.other than of cotton
630631,(-2006) Of synthetic fibres,65829,Tarpaulins etc.other than of cotton
630639,(-2006) Of other textile materials,65829,Tarpaulins etc.other than of cotton
630641,(-2006) Of cotton,65829,Tarpaulins etc.other than of cotton
630649,(-2006) Of other textile materials,65829,Tarpaulins etc.other than of cotton
630691,Of cotton,65829,Tarpaulins etc.other than of cotton
630699,Of other textile materials,65829,Tarpaulins etc.other than of cotton
630710,"Floorcloths, dishcloths, dusters and similar cleaning cloths",65898,"Made-up text.articles,knitted/crochet.not elastic"
630720,Lifejackets and lifebelts,65899,"Made-up text.articles,not knitted or crocheted nes"
630790,Other,65899,"Made-up text.articles,not knitted or crocheted nes"
630800,"Sets consisting of woven fabric and yarn, whether or not with accessories, for making up into rugs, tapestries, embroidered table cloths or serviettes, or similar textile articles, put up in packings for retail sale.",65389,"Fabrics,mixed with fibres oth.than cotton,wool etc"
