HS 1988/92 Product Code,HS 1988/92 Product Description,ISIC Revision 3 Product Code,ISIC Revision 3 Product Description
410710,"Leather of swine, without hair on",1911,Tanning and dressing of leather
410721,"Leather of reptiles, vegetable pre-tanned",1911,Tanning and dressing of leather
410729,"Leather of reptiles, nes",1911,Tanning and dressing of leather
410790,"Leather of animals, nes",1911,Tanning and dressing of leather
410800,Chamois (incl. combination chamois) leather,1911,Tanning and dressing of leather
410900,Patent leather and patent laminated leather; me,1911,Tanning and dressing of leather
411000,Waste... of leather or of composition leather;,9999,Goods not elsewhere classified
411100,"Composition leather with a basis of leather...,",1911,Tanning and dressing of leather
420100,"Saddlery and harness for any animal, of any mat",1912,"Manufacture of luggage, handbags and the like, saddlery and harness"
420211,"Trunks, suit-cases..., etc, with outer surface",1912,"Manufacture of luggage, handbags and the like, saddlery and harness"
420212,"Trunks, suit-cases..., etc, with outer surface",1912,"Manufacture of luggage, handbags and the like, saddlery and harness"
420219,"Trunks, suit-cases..., etc, nes",1912,"Manufacture of luggage, handbags and the like, saddlery and harness"
420221,"Handbags with outer surface of leather, or comp",1912,"Manufacture of luggage, handbags and the like, saddlery and harness"
420222,Handbags with outer surface of plastic sheeting,1912,"Manufacture of luggage, handbags and the like, saddlery and harness"
420229,"Handbags, nes",1912,"Manufacture of luggage, handbags and the like, saddlery and harness"
420231,"Articles normally carried in pocket or handbag,",1912,"Manufacture of luggage, handbags and the like, saddlery and harness"
420232,"Articles normally carried in pocket or handbag,",1912,"Manufacture of luggage, handbags and the like, saddlery and harness"
420239,"Articles normally carried in pocket or handbag,",1912,"Manufacture of luggage, handbags and the like, saddlery and harness"
420291,"Cases and containers, nes, with outer surface o",1912,"Manufacture of luggage, handbags and the like, saddlery and harness"
420292,"Cases and containers, nes, with outer surface o",1912,"Manufacture of luggage, handbags and the like, saddlery and harness"
420299,"Cases and containers, nes, with outer surface o",1912,"Manufacture of luggage, handbags and the like, saddlery and harness"
420310,Articles of apparel of leather,1810,"Manufacture of wearing apparel, except fur apparel"
420321,"Gloves, mittens and mitts for use in sports, of",3693,Manufacture of sports goods
420329,"Protective gloves, mittens and mitts for trades",1810,"Manufacture of wearing apparel, except fur apparel"
420330,Belts and bandoliers of leather or composition,1810,"Manufacture of wearing apparel, except fur apparel"
420340,Clothing accessories of leather or composition,1810,"Manufacture of wearing apparel, except fur apparel"
420400,Articles of leather used in machinery or mechan,1912,"Manufacture of luggage, handbags and the like, saddlery and harness"
420500,"Articles of leather or of composition leather,",1912,"Manufacture of luggage, handbags and the like, saddlery and harness"
420610,Articles of catgut,3699,Other manufacturing n.e.c.
420690,"Articles of gut (excl. silk-worm or cat-gut), o",3699,Other manufacturing n.e.c.
430110,"Raw furskins of mink, whole",0122,Other animal farming; production of animal products n.e.c.
430120,"Raw furskins of rabbit or hare, whole",0122,Other animal farming; production of animal products n.e.c.
430130,"Raw furskins of specified types of lamb, whole",0122,Other animal farming; production of animal products n.e.c.
430140,"Raw furskins of beaver, whole",0122,Other animal farming; production of animal products n.e.c.
430150,"Raw furskins of muskrat, whole",0122,Other animal farming; production of animal products n.e.c.
430160,"Raw furskins of fox, whole",0122,Other animal farming; production of animal products n.e.c.
430170,"Raw furskins of seal, whole",0122,Other animal farming; production of animal products n.e.c.
430180,"Raw furskins, nes",0122,Other animal farming; production of animal products n.e.c.
430190,"Heads, tails, paws and other pieces of raw furs",0122,Other animal farming; production of animal products n.e.c.
430211,"Tanned or dressed whole skins of mink, not asse",1820,Dressing and dyeing of fur; manufacture of articles of fur
430212,Tanned or dressed whole skins of rabbit or hare,1820,Dressing and dyeing of fur; manufacture of articles of fur
430213,"Tanned or dressed whole skins of lamb, not asse",1820,Dressing and dyeing of fur; manufacture of articles of fur
430219,"Tanned or dressed whole furskins, not assembled",1820,Dressing and dyeing of fur; manufacture of articles of fur
430220,"Tanned or dressed heads, tails, paws and other",1820,Dressing and dyeing of fur; manufacture of articles of fur
430230,Tanned or dressed whole furskins and other piec,1820,Dressing and dyeing of fur; manufacture of articles of fur
430310,Articles of apparel and clothing accessories of,1820,Dressing and dyeing of fur; manufacture of articles of fur
430390,"Articles of furskin, nes",1820,Dressing and dyeing of fur; manufacture of articles of fur
430400,Artificial fur and articles thereof,1820,Dressing and dyeing of fur; manufacture of articles of fur
440110,"Fuel wood, in logs, in billets... or in similar",0200,"Forestry, logging and related service activities"
440121,Coniferous wood in chips or particles,2010,Sawmilling and planing of wood
440122,Non-coniferous wood in chips or particles,2010,Sawmilling and planing of wood
440130,"Sawdust, wood waste and scrap (incl. agglomerat",9999,Goods not elsewhere classified
440200,Wood charcoal,2411,"Manufacture of basic chemicals, except fertilizers and nitrogen compounds"
440310,"Wood in the rough..., treated with paint, stain",2010,Sawmilling and planing of wood
440320,Untreated coniferous wood in the rough...,0200,"Forestry, logging and related service activities"
440331,"Dark Red Meranti, Light Red Meranti and Meranti",0200,"Forestry, logging and related service activities"
440332,"White Lauan, White Meranti, White Seraya, Yello",0200,"Forestry, logging and related service activities"
440333,"Keruing, Ramin, Kapur, Teak, Jongkong, Merbau,",0200,"Forestry, logging and related service activities"
440334,"Okoume, Obeche, Sapeli, Sipo, Acajou d'Afrique,",0200,"Forestry, logging and related service activities"
440335,"Tiama, Mansonia, Ilomba, Dibetou, Limba and Azo",0200,"Forestry, logging and related service activities"
440391,"Oak (Quercus spp.) wood in the rough, (excl. tr",0200,"Forestry, logging and related service activities"
440392,"Beech (Fagus spp.) wood in the rough, (excl. tr",0200,"Forestry, logging and related service activities"
440399,"Wood, nes in the rough..., (excl. treated)",0200,"Forestry, logging and related service activities"
440410,"Coniferous hoopwood; split poles, etc; wooden s",0200,"Forestry, logging and related service activities"
440420,"Non-coniferous hoopwood; split poles, etc; wood",0200,"Forestry, logging and related service activities"
440500,Wood wool; wood flour,2010,Sawmilling and planing of wood
440610,Railway or tramway sleepers (cross-ties) of woo,2010,Sawmilling and planing of wood
440690,Railway or tramway sleepers (cross-ties) of woo,2010,Sawmilling and planing of wood
440710,"Coniferous wood sawn or chipped lengthwise, sli",2010,Sawmilling and planing of wood
440721,"Specified tropical woods (Meranti, etc) sawn le",2010,Sawmilling and planing of wood
440722,"Specified tropical woods (OKoume..., etc) sawn",2010,Sawmilling and planing of wood
440723,"Baboen, Mahogany, Imbuia and Balsa wood, sawn l",2010,Sawmilling and planing of wood
440791,"Oak (Quercus spp.) wood,sawn/chipped lengthwise",2010,Sawmilling and planing of wood
440792,"Beech (Fagus spp.) wood,sawn/chipped lengthwise",2010,Sawmilling and planing of wood
440799,"Wood, nes sawn or chipped lengthwise, sliced or",2010,Sawmilling and planing of wood
440810,Coniferous veneer sheets and sheets for plywood,2021,"Manufacture of veneer sheets; manufacture of plywood, laminboard, particle board and other panels an"
440820,Specified tropical wood veneer sheets and for p,2021,"Manufacture of veneer sheets; manufacture of plywood, laminboard, particle board and other panels an"
440890,Veneer sheets and sheets for plywood and other,2021,"Manufacture of veneer sheets; manufacture of plywood, laminboard, particle board and other panels an"
440910,"Coniferous wood, continuously shaped along any",2010,Sawmilling and planing of wood
440920,"Non-coniferous wood, continuously shaped along",2010,Sawmilling and planing of wood
441010,"Particle board and similar board of wood, unwor",2021,"Manufacture of veneer sheets; manufacture of plywood, laminboard, particle board and other panels an"
441090,Particle board and similar board of ligneous ma,2021,"Manufacture of veneer sheets; manufacture of plywood, laminboard, particle board and other panels an"
441111,"Fibreboard of a density >0.8g/cm3, not worked o",2021,"Manufacture of veneer sheets; manufacture of plywood, laminboard, particle board and other panels an"
441119,"Fibreboard of a density >0.8g/cm3, nes",2021,"Manufacture of veneer sheets; manufacture of plywood, laminboard, particle board and other panels an"
441121,Fibreboard of a density >0.5g/cm3 but =<0.8g/cm,2021,"Manufacture of veneer sheets; manufacture of plywood, laminboard, particle board and other panels an"
441129,Fibreboard of a density >0.5g/cm3 but =<0.8g/cm,2021,"Manufacture of veneer sheets; manufacture of plywood, laminboard, particle board and other panels an"
441131,Fibreboard of a density >0.35g/cm3 but =<0.5g/c,2021,"Manufacture of veneer sheets; manufacture of plywood, laminboard, particle board and other panels an"
441139,Fibreboard of a density >0.35g/cm3 but =<0.5g/c,2021,"Manufacture of veneer sheets; manufacture of plywood, laminboard, particle board and other panels an"
441191,"Fibreboard of a density =<0.35g/cm3, not worked",2021,"Manufacture of veneer sheets; manufacture of plywood, laminboard, particle board and other panels an"
441199,"Fibreboard of a density =<0.35g/cm3, nes",2021,"Manufacture of veneer sheets; manufacture of plywood, laminboard, particle board and other panels an"
441211,"Plywood with >=1 outer ply of tropical wood, ea",2021,"Manufacture of veneer sheets; manufacture of plywood, laminboard, particle board and other panels an"
441212,Plywood with >=1 outer ply of non-coniferous wo,2021,"Manufacture of veneer sheets; manufacture of plywood, laminboard, particle board and other panels an"
