HS 1988/92 Product Code,HS 1988/92 Product Description,ISIC Revision 2 Product Code,ISIC Revision 2 Product Description
741490,"Cloth, grill and netting of copper wire and exp",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
741510,"Nails, tacks, drawing pins,staples & sim art of",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
741521,"Washers, copper, including spring washers",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
741529,"Art. of copper,not threaded,nes,similar to thos",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
741531,"Screws, copper, for wood",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
741532,"Screws, bolts and nuts of copper excluding wood",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
741539,"Articles of copper threaded, nes similar to bol",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
741600,"Springs, copper",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
741700,"Cooking or heating apparatus, domestic, non-ele",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
741810,"Table, kitchen or other household articles and",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
741820,Sanitary ware and parts thereof of copper,3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
741910,Chain and parts thereof of copper,3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
741991,"Articles of copper, not further wkd than cast,",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
741999,"Articles of copper, nes",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
750110,Nickel mattes,3720,Non-ferrous metal basic industries
750120,Nickel oxide sinters and other intermediate pro,3720,Non-ferrous metal basic industries
750210,"Nickel unwrought, not alloyed",3720,Non-ferrous metal basic industries
750220,"Nickel unwrought, alloyed",3720,Non-ferrous metal basic industries
750300,"Waste and scrap, nickel",3720,Non-ferrous metal basic industries
750400,"Powders and flakes, nickel",3720,Non-ferrous metal basic industries
750511,"Bars, rods and profiles, nickel, not alloyed",3720,Non-ferrous metal basic industries
750512,"Bars, rods and profiles, nickel alloy",3720,Non-ferrous metal basic industries
750521,"Wire, nickel, not alloyed",3720,Non-ferrous metal basic industries
750522,"Wire, nickel alloy",3720,Non-ferrous metal basic industries
750610,"Plates, sheet, strip and foil, nickel, not allo",3720,Non-ferrous metal basic industries
750620,"Plates, sheet, strip and foil, nickel alloy",3720,Non-ferrous metal basic industries
750711,"Tubes and pipe, nickel, not alloyed",3720,Non-ferrous metal basic industries
750712,"Tubes and pipe, nickel alloy",3720,Non-ferrous metal basic industries
750720,"Fittings, pipe and tube, nickel",3720,Non-ferrous metal basic industries
750800,"Articles of nickel, nes",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
760110,"Aluminium unwrought, not alloyed",3720,Non-ferrous metal basic industries
760120,"Aluminium unwrought, alloyed",3720,Non-ferrous metal basic industries
760200,"Waste and scrap, aluminium",3720,Non-ferrous metal basic industries
760310,"Powders, aluminium, of non-lamellar structure",3720,Non-ferrous metal basic industries
760320,"Powders, aluminium, of lamellar structure, incl",3720,Non-ferrous metal basic industries
760410,"Bars, rods and profiles, aluminium, not alloyed",3720,Non-ferrous metal basic industries
760421,"Profiles, hollow, aluminium, alloyed",3720,Non-ferrous metal basic industries
760429,"Bars, rods and other profiles, aluminium alloye",3720,Non-ferrous metal basic industries
760511,"Wire,aluminium,not alloyed,with a max cross sec",3720,Non-ferrous metal basic industries
760519,"Wire,aluminium,not alloyed,with a max cross sec",3720,Non-ferrous metal basic industries
760521,"Wire, aluminium alloy, with a maximum cross sec",3720,Non-ferrous metal basic industries
760529,"Wire, aluminium alloy, with a maximum cross sec",3720,Non-ferrous metal basic industries
760611,"Plate,sheet or strip,aluminium,not alloyed,rect",3720,Non-ferrous metal basic industries
760612,"Plate, sheet or strip, aluminium alloy, rect or",3720,Non-ferrous metal basic industries
760691,"Plate, sheet or strip, aluminium, not alloyed,",3720,Non-ferrous metal basic industries
760692,"Plate, sheet or strip, aluminium alloy, exceedi",3720,Non-ferrous metal basic industries
760711,"Foil, aluminium, not backed, rolled but not fur",3720,Non-ferrous metal basic industries
760719,"Foil, aluminium, not backed and not exceeding 0",3720,Non-ferrous metal basic industries
760720,"Foil, aluminium, backed, not exceeding 0.2mm th",3720,Non-ferrous metal basic industries
760810,"Tubes and pipe, aluminium, not alloyed",3720,Non-ferrous metal basic industries
760820,"Tubes and pipe, aluminium alloy",3720,Non-ferrous metal basic industries
760900,"Fittings,pipe or tube,aluminium,for example cou",3720,Non-ferrous metal basic industries
761010,"Doors, windows and their frames and thresholds",3813,Manufacture of structural metal products
761090,"Structures&parts,alum,eg plate,rods etc,for str",3813,Manufacture of structural metal products
761100,"Reservoirs,vats&similar cont of aluminium,cap >",3813,Manufacture of structural metal products
761210,"Containers, collapsible tubular, aluminium",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
761290,"Containers, alum, cap <300L, lined or heated, n",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
761300,"Containers, aluminium, for compressed or liquef",3813,Manufacture of structural metal products
761410,"Stranded wire,cables,plaited bands,etc,alum,ste",3720,Non-ferrous metal basic industries
761490,"Stranded wire,cables,plaited bands and like or",3720,Non-ferrous metal basic industries
761510,"Table,kitchen&household art,alum&parts,nes,eg p",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
761520,"Sanitary ware&parts thereof,aluminium for the k",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
761610,"Nails,tacks,staples,bolts,nuts&sim art,aluminiu",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
761690,"Articles of aluminium, nes, for example casting",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
780110,Lead refined unwrought,3720,Non-ferrous metal basic industries
780191,Lead unwrought containing by wt. antimony as th,3720,Non-ferrous metal basic industries
780199,Lead unwrought nes,3720,Non-ferrous metal basic industries
780200,Lead waste and scrap,3720,Non-ferrous metal basic industries
780300,"Lead bars, rods, profiles and wire",3720,Non-ferrous metal basic industries
780411,"Lead sheets, strip and foil of a thickness (exc",3720,Non-ferrous metal basic industries
780419,"Lead plates, sheet, strip and foil nes",3720,Non-ferrous metal basic industries
780420,Lead powders and flakes,3720,Non-ferrous metal basic industries
780500,"Lead pipes or tubes and fittings (for example,c",3720,Non-ferrous metal basic industries
780600,Articles of lead nes,3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
790111,Zinc not alloyed unwrought containing by weight,3720,Non-ferrous metal basic industries
790112,Zinc not alloyed unwrought containing by weight,3720,Non-ferrous metal basic industries
790120,Zinc alloys unwrought,3720,Non-ferrous metal basic industries
790200,Zinc waste and scrap,3720,Non-ferrous metal basic industries
790310,Zinc dust,3720,Non-ferrous metal basic industries
790390,Zinc powders and flakes,3720,Non-ferrous metal basic industries
790400,"Zinc bars, rods, profiles and wire",3720,Non-ferrous metal basic industries
790500,"Zinc plates, sheets, strip and foil",3720,Non-ferrous metal basic industries
790600,Zinc pipes or tubes and fittings (e.g. coupling,3720,Non-ferrous metal basic industries
790710,"Zinc fabricated building components(ex gutters,",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
790790,Articles of zinc nes,3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
800110,Tin not alloyed unwrought,3720,Non-ferrous metal basic industries
800120,Tin alloys unwrought,3720,Non-ferrous metal basic industries
800200,Tin waste and scrap,3720,Non-ferrous metal basic industries
800300,"Tin bars, rods, profiles and wire",3720,Non-ferrous metal basic industries
800400,"Tin plates, sheets and strip, of a thickness ex",3720,Non-ferrous metal basic industries
800510,Tin foil (w/n printed or backed of a thickness,3720,Non-ferrous metal basic industries
800520,Tin powders and flakes,3720,Non-ferrous metal basic industries
800600,"Tin pipes or tubes and fittings (for example,co",3720,Non-ferrous metal basic industries
800700,Tin articles nes,3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
810110,"Powders, tungsten (wolfram)",3720,Non-ferrous metal basic industries
810191,"Tungsten (wolfram) unwrought,including bars&rod",3720,Non-ferrous metal basic industries
810192,"Tungsten profiles,plate,sheet,strip and foil,in",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
810193,"Wire, tungsten (wolfram)",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
810199,Tungsten (wolfram) and articles thereof nes,3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
810210,"Powders, molybdenum",3720,Non-ferrous metal basic industries
810291,"Molybdenum,unwrought,including bars or rods sim",3720,Non-ferrous metal basic industries
810292,"Molybdenum profiles,plate,sheet,strip or foil,i",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
810293,"Wire, molybdenum",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
810299,Molybdenum and articles thereof nes,3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
810310,Tantalum unwrought including bars&rods simply s,3720,Non-ferrous metal basic industries
810390,Tantalum and articles thereof nes,3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
810411,Magnesium unwrought containing by weight at lea,3720,Non-ferrous metal basic industries
810419,Magnesium unwrought nes,3720,Non-ferrous metal basic industries
810420,Magnesium waste and scrap,3720,Non-ferrous metal basic industries
810430,"Magnesium raspings,turnings or granules graded",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
810490,Magnesium and articles thereof nes,3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
